fact_id,date_key,airport_key,region_key,country_key,passenger_key,flight_status_key,flight_record_count,delayed_flag,cancelled_flag,ontime_flag
43219,150,6188,102,10,43219,1,1,0,0,1
43220,269,4708,899,80,43220,3,1,0,1,0
43221,23,2344,539,28,43221,1,1,0,0,1
43222,190,1918,813,161,43222,2,1,1,0,0
43223,217,4621,1068,15,43223,2,1,1,0,0
43224,276,7098,38,26,43224,1,1,0,0,1
43225,1,3942,90,5,43225,1,1,0,0,1
43226,222,4739,1440,104,43226,3,1,0,1,0
43227,140,3928,808,32,43227,1,1,0,0,1
43228,38,3886,1278,7,43228,3,1,0,1,0
43229,314,3904,1283,170,43229,3,1,0,1,0
43230,327,6558,1679,45,43230,1,1,0,0,1
43231,125,7035,44,10,43231,2,1,1,0,0
43232,62,7723,0,33,43232,2,1,1,0,0
43233,175,8787,357,1,43233,2,1,1,0,0
43234,196,7644,175,13,43234,3,1,0,1,0
43235,54,8572,197,1,43235,1,1,0,0,1
43236,45,4399,102,10,43236,3,1,0,1,0
43237,324,5021,43,1,43237,3,1,0,1,0
43238,197,84,66,29,43238,3,1,0,1,0
43239,98,7421,7,4,43239,2,1,1,0,0
43240,99,2811,1,1,43240,3,1,0,1,0
43241,308,7418,0,2,43241,1,1,0,0,1
43242,147,482,290,44,43242,1,1,0,0,1
43243,157,893,471,32,43243,3,1,0,1,0
43244,175,3792,297,1,43244,2,1,1,0,0
43245,13,8712,1321,11,43245,1,1,0,0,1
43246,114,2750,1,1,43246,3,1,0,1,0
43247,140,1240,599,24,43247,3,1,0,1,0
43248,360,4552,189,26,43248,2,1,1,0,0
43249,140,4550,28,2,43249,3,1,0,1,0
43250,72,7129,51,1,43250,1,1,0,0,1
43251,144,8950,353,5,43251,2,1,1,0,0
43252,246,4539,1401,198,43252,2,1,1,0,0
43253,281,1704,748,26,43253,2,1,1,0,0
43254,225,1997,842,16,43254,1,1,0,0,1
43255,186,5697,439,1,43255,1,1,0,0,1
43256,198,6883,31,23,43256,1,1,0,0,1
43257,119,6451,734,48,43257,1,1,0,0,1
43258,90,5143,75,1,43258,3,1,0,1,0
43259,290,783,98,23,43259,2,1,1,0,0
43260,253,1158,430,12,43260,2,1,1,0,0
43261,187,3138,766,34,43261,1,1,0,0,1
43262,255,4592,138,2,43262,3,1,0,1,0
43263,64,3929,1266,47,43263,3,1,0,1,0
43264,29,7542,417,14,43264,3,1,0,1,0
43265,47,1768,169,23,43265,3,1,0,1,0
43266,7,2991,79,1,43266,2,1,1,0,0
43267,60,3019,700,4,43267,1,1,0,0,1
43268,239,3196,162,1,43268,2,1,1,0,0
43269,306,7651,130,59,43269,2,1,1,0,0
43270,266,4031,1286,110,43270,2,1,1,0,0
43271,298,3083,1,1,43271,1,1,0,0,1
43272,263,5961,243,1,43272,2,1,1,0,0
43273,89,219,151,69,43273,2,1,1,0,0
43274,155,5919,58,25,43274,2,1,1,0,0
43275,279,7308,1264,17,43275,3,1,0,1,0
43276,194,4262,1353,39,43276,1,1,0,0,1
43277,95,6306,157,72,43277,2,1,1,0,0
43278,161,6956,366,1,43278,3,1,0,1,0
43279,142,7210,122,1,43279,2,1,1,0,0
43280,57,6784,75,1,43280,2,1,1,0,0
43281,144,8454,232,13,43281,2,1,1,0,0
43282,232,3465,485,3,43282,3,1,0,1,0
43283,156,7749,116,1,43283,2,1,1,0,0
43284,243,1260,52,23,43284,3,1,0,1,0
43285,333,4638,5,1,43285,3,1,0,1,0
43286,6,7903,1,1,43286,1,1,0,0,1
43287,135,3840,331,14,43287,3,1,0,1,0
43288,349,4748,0,5,43288,1,1,0,0,1
43289,262,1334,94,4,43289,3,1,0,1,0
43290,242,6202,0,79,43290,2,1,1,0,0
43291,293,8046,44,10,43291,2,1,1,0,0
43292,147,7180,516,2,43292,1,1,0,0,1
43293,99,6458,243,1,43293,3,1,0,1,0
43294,142,444,116,1,43294,2,1,1,0,0
43295,277,2940,539,28,43295,3,1,0,1,0
43296,347,3333,1,1,43296,3,1,0,1,0
43297,20,7029,4,2,43297,2,1,1,0,0
43298,1,2107,243,1,43298,3,1,0,1,0
43299,22,7647,699,13,43299,2,1,1,0,0
43300,168,5532,1,1,43300,1,1,0,0,1
43301,306,8951,2086,6,43301,2,1,1,0,0
43302,283,2424,357,1,43302,3,1,0,1,0
43303,346,5067,59,33,43303,3,1,0,1,0
43304,274,4602,44,10,43304,3,1,0,1,0
43305,115,1781,1,1,43305,3,1,0,1,0
43306,53,4307,1,1,43306,2,1,1,0,0
43307,311,5696,1596,13,43307,2,1,1,0,0
43308,276,2551,600,52,43308,1,1,0,0,1
43309,340,584,335,15,43309,2,1,1,0,0
43310,186,7652,1100,3,43310,3,1,0,1,0
43311,263,2060,862,131,43311,1,1,0,0,1
43312,317,1802,571,24,43312,1,1,0,0,1
43313,209,6643,79,1,43313,2,1,1,0,0
43314,280,6277,298,1,43314,1,1,0,0,1
43315,3,2285,919,149,43315,2,1,1,0,0
43316,6,1061,536,1,43316,2,1,1,0,0
43317,334,1550,642,3,43317,3,1,0,1,0
43318,153,6367,1710,223,43318,3,1,0,1,0
43319,113,5792,1609,128,43319,1,1,0,0,1
43320,319,2778,90,5,43320,1,1,0,0,1
43321,148,3792,297,1,43321,3,1,0,1,0
43322,24,8336,357,1,43322,2,1,1,0,0
43323,139,6454,1721,87,43323,1,1,0,0,1
43324,170,103,80,44,43324,1,1,0,0,1
43325,181,4818,353,5,43325,1,1,0,0,1
43326,341,2471,353,5,43326,3,1,0,1,0
43327,26,1764,89,2,43327,2,1,1,0,0
43328,220,4869,22,1,43328,1,1,0,0,1
43329,286,3839,191,11,43329,1,1,0,0,1
43330,341,713,366,1,43330,1,1,0,0,1
43331,303,2711,14,1,43331,3,1,0,1,0
43332,325,2562,88,23,43332,3,1,0,1,0
43333,313,3832,0,44,43333,1,1,0,0,1
43334,220,3533,1215,11,43334,2,1,1,0,0
43335,165,7183,604,10,43335,3,1,0,1,0
43336,155,4153,160,2,43336,2,1,1,0,0
43337,81,1784,535,68,43337,2,1,1,0,0
43338,12,4179,1339,79,43338,3,1,0,1,0
43339,257,4264,44,10,43339,3,1,0,1,0
43340,179,2972,805,138,43340,3,1,0,1,0
43341,316,6828,32,10,43341,2,1,1,0,0
43342,100,4358,847,3,43342,2,1,1,0,0
43343,263,8097,713,108,43343,3,1,0,1,0
43344,318,4095,581,25,43344,3,1,0,1,0
43345,167,3028,95,48,43345,3,1,0,1,0
43346,90,7696,0,2,43346,2,1,1,0,0
43347,81,4650,82,45,43347,3,1,0,1,0
43348,321,5953,481,3,43348,2,1,1,0,0
43349,54,8916,2080,32,43349,3,1,0,1,0
43350,193,7825,1325,67,43350,2,1,1,0,0
43351,168,8245,0,12,43351,2,1,1,0,0
43352,180,6511,0,4,43352,3,1,0,1,0
43353,110,2195,141,1,43353,1,1,0,0,1
43354,264,3891,337,117,43354,3,1,0,1,0
43355,46,934,491,75,43355,3,1,0,1,0
43356,243,2678,1019,39,43356,2,1,1,0,0
43357,298,7705,126,57,43357,2,1,1,0,0
43358,344,8910,2077,74,43358,3,1,0,1,0
43359,265,899,0,63,43359,2,1,1,0,0
43360,268,665,4,2,43360,1,1,0,0,1
43361,237,3738,44,10,43361,1,1,0,0,1
43362,310,4984,1,1,43362,1,1,0,0,1
43363,341,3920,13,10,43363,3,1,0,1,0
43364,199,6865,2,2,43364,2,1,1,0,0
43365,214,8723,5,1,43365,2,1,1,0,0
43366,77,6102,98,23,43366,2,1,1,0,0
43367,282,8536,50,1,43367,3,1,0,1,0
43368,25,6110,90,5,43368,1,1,0,0,1
43369,244,4985,308,1,43369,3,1,0,1,0
43370,94,3867,44,10,43370,2,1,1,0,0
43371,306,4864,361,120,43371,1,1,0,0,1
43372,43,2710,914,70,43372,2,1,1,0,0
43373,14,2901,102,10,43373,2,1,1,0,0
43374,103,1277,44,10,43374,3,1,0,1,0
43375,330,6402,200,85,43375,3,1,0,1,0
43376,125,4794,157,72,43376,2,1,1,0,0
43377,215,2636,51,1,43377,2,1,1,0,0
43378,53,4025,1,1,43378,1,1,0,0,1
43379,267,21,19,1,43379,3,1,0,1,0
43380,238,1060,102,10,43380,1,1,0,0,1
43381,92,1684,740,177,43381,1,1,0,0,1
43382,362,3096,449,78,43382,2,1,1,0,0
43383,229,1854,789,7,43383,3,1,0,1,0
43384,222,7224,5,1,43384,1,1,0,0,1
43385,349,2863,155,23,43385,3,1,0,1,0
43386,206,6142,406,25,43386,2,1,1,0,0
43387,55,8138,0,1,43387,2,1,1,0,0
43388,198,5437,44,10,43388,1,1,0,0,1
43389,200,7043,84,23,43389,1,1,0,0,1
43390,153,740,108,4,43390,3,1,0,1,0
43391,120,3165,123,4,43391,2,1,1,0,0
43392,202,5556,1463,25,43392,1,1,0,0,1
43393,312,4113,1324,18,43393,2,1,1,0,0
43394,80,5684,47,28,43394,2,1,1,0,0
43395,146,5909,1632,88,43395,3,1,0,1,0
43396,291,1769,0,72,43396,2,1,1,0,0
43397,319,8557,81,1,43397,2,1,1,0,0
43398,290,8641,248,65,43398,2,1,1,0,0
43399,160,2387,191,11,43399,2,1,1,0,0
43400,203,1582,437,24,43400,1,1,0,0,1
43401,354,309,205,87,43401,3,1,0,1,0
43402,50,8238,439,1,43402,1,1,0,0,1
43403,213,7205,480,146,43403,1,1,0,0,1
43404,364,2983,104,1,43404,2,1,1,0,0
43405,85,5655,1030,89,43405,3,1,0,1,0
43406,134,6790,15,11,43406,1,1,0,0,1
43407,349,5509,766,34,43407,3,1,0,1,0
43408,191,8315,155,23,43408,2,1,1,0,0
43409,6,5877,1194,67,43409,1,1,0,0,1
43410,46,1321,272,1,43410,2,1,1,0,0
43411,159,3442,89,2,43411,1,1,0,0,1
43412,346,5882,927,167,43412,2,1,1,0,0
43413,304,1902,44,10,43413,1,1,0,0,1
43414,249,2823,1052,94,43414,1,1,0,0,1
43415,267,7658,564,47,43415,1,1,0,0,1
43416,18,4071,884,7,43416,3,1,0,1,0
43417,338,7881,1438,158,43417,3,1,0,1,0
43418,350,7679,1901,75,43418,2,1,1,0,0
43419,44,7627,1894,26,43419,2,1,1,0,0
43420,42,8638,1,1,43420,2,1,1,0,0
43421,282,4541,1403,157,43421,2,1,1,0,0
43422,230,8741,44,10,43422,2,1,1,0,0
43423,192,1801,71,1,43423,1,1,0,0,1
43424,39,5790,108,4,43424,2,1,1,0,0
43425,66,4402,102,10,43425,1,1,0,0,1
43426,224,1635,726,46,43426,3,1,0,1,0
43427,201,1084,547,65,43427,3,1,0,1,0
43428,20,1861,353,5,43428,3,1,0,1,0
43429,286,7179,512,7,43429,1,1,0,0,1
43430,176,734,400,27,43430,1,1,0,0,1
43431,235,4491,751,178,43431,3,1,0,1,0
43432,34,1249,0,163,43432,2,1,1,0,0
43433,19,1281,298,1,43433,2,1,1,0,0
43434,93,6362,285,1,43434,3,1,0,1,0
43435,240,538,319,111,43435,3,1,0,1,0
43436,41,2577,81,1,43436,1,1,0,0,1
43437,282,3224,90,5,43437,2,1,1,0,0
43438,143,5915,935,32,43438,2,1,1,0,0
43439,138,762,197,1,43439,3,1,0,1,0
43440,125,4000,828,70,43440,1,1,0,0,1
43441,240,5627,1499,45,43441,3,1,0,1,0
43442,232,8952,393,32,43442,2,1,1,0,0
43443,128,1372,44,10,43443,3,1,0,1,0
43444,113,2714,1028,49,43444,2,1,1,0,0
43445,139,6107,9,2,43445,1,1,0,0,1
43446,28,3561,843,36,43446,2,1,1,0,0
43447,172,4249,58,25,43447,3,1,0,1,0
43448,175,7948,232,13,43448,3,1,0,1,0
43449,214,6635,113,10,43449,3,1,0,1,0
43450,148,1149,90,5,43450,2,1,1,0,0
43451,58,7907,5,1,43451,1,1,0,0,1
43452,245,5005,1,1,43452,1,1,0,0,1
43453,78,2505,357,1,43453,3,1,0,1,0
43454,322,2093,289,52,43454,3,1,0,1,0
43455,258,3126,1125,68,43455,2,1,1,0,0
43456,233,7241,0,23,43456,3,1,0,1,0
43457,120,142,107,41,43457,3,1,0,1,0
43458,48,3625,653,56,43458,2,1,1,0,0
43459,14,7695,344,65,43459,3,1,0,1,0
43460,223,2438,232,13,43460,2,1,1,0,0
43461,305,7551,254,1,43461,3,1,0,1,0
43462,132,650,0,2,43462,1,1,0,0,1
43463,98,4329,28,2,43463,3,1,0,1,0
43464,166,5757,257,8,43464,3,1,0,1,0
43465,177,8953,417,14,43465,2,1,1,0,0
43466,210,4728,5,1,43466,3,1,0,1,0
43467,150,1180,259,99,43467,3,1,0,1,0
43468,99,7965,94,4,43468,3,1,0,1,0
43469,100,8882,98,23,43469,1,1,0,0,1
43470,72,8150,1968,102,43470,1,1,0,0,1
43471,80,4142,0,23,43471,3,1,0,1,0
43472,176,5265,344,65,43472,3,1,0,1,0
43473,50,3762,243,1,43473,3,1,0,1,0
43474,127,3220,35,1,43474,2,1,1,0,0
43475,323,7903,1,1,43475,1,1,0,0,1
43476,269,4695,248,65,43476,1,1,0,0,1
43477,195,4960,138,2,43477,1,1,0,0,1
43478,361,7991,716,67,43478,1,1,0,0,1
43479,86,8356,28,2,43479,2,1,1,0,0
43480,190,8340,9,2,43480,2,1,1,0,0
43481,23,3917,520,26,43481,1,1,0,0,1
43482,284,5904,1294,4,43482,3,1,0,1,0
43483,344,5319,60,25,43483,2,1,1,0,0
43484,19,6585,766,34,43484,2,1,1,0,0
43485,261,1268,192,1,43485,2,1,1,0,0
43486,278,4406,366,1,43486,2,1,1,0,0
43487,268,4375,1372,26,43487,2,1,1,0,0
43488,241,7539,493,1,43488,2,1,1,0,0
43489,6,3255,192,1,43489,1,1,0,0,1
43490,218,6435,337,117,43490,3,1,0,1,0
43491,310,8954,2087,124,43491,3,1,0,1,0
43492,162,1741,756,6,43492,1,1,0,0,1
43493,78,5502,1566,76,43493,2,1,1,0,0
43494,32,6662,113,10,43494,3,1,0,1,0
43495,136,7036,1812,25,43495,1,1,0,0,1
43496,184,3276,13,10,43496,3,1,0,1,0
43497,172,5846,0,6,43497,2,1,1,0,0
43498,363,2469,192,1,43498,1,1,0,0,1
43499,273,4080,959,13,43499,3,1,0,1,0
43500,80,7726,40,23,43500,2,1,1,0,0
43501,59,616,38,26,43501,2,1,1,0,0
43502,34,2671,1018,197,43502,2,1,1,0,0
43503,64,6249,299,25,43503,2,1,1,0,0
43504,247,1611,0,52,43504,3,1,0,1,0
43505,83,5968,357,1,43505,1,1,0,0,1
43506,206,5631,297,1,43506,1,1,0,0,1
43507,8,6523,1732,51,43507,2,1,1,0,0
43508,275,8644,2031,6,43508,2,1,1,0,0
43509,278,4378,1373,210,43509,2,1,1,0,0
43510,223,1870,94,4,43510,1,1,0,0,1
43511,51,3121,1124,107,43511,1,1,0,0,1
43512,3,7721,28,2,43512,3,1,0,1,0
43513,298,7340,1849,7,43513,3,1,0,1,0
43514,5,5283,104,1,43514,2,1,1,0,0
43515,28,5608,348,68,43515,2,1,1,0,0
43516,94,6828,32,10,43516,2,1,1,0,0
43517,178,4417,1,1,43517,2,1,1,0,0
43518,315,5485,623,27,43518,1,1,0,0,1
43519,197,2563,34,10,43519,2,1,1,0,0
43520,208,8476,2009,232,43520,1,1,0,0,1
43521,142,5749,254,1,43521,3,1,0,1,0
43522,363,5509,766,34,43522,2,1,1,0,0
43523,194,6753,493,1,43523,1,1,0,0,1
43524,236,303,46,1,43524,2,1,1,0,0
43525,359,6006,65,37,43525,3,1,0,1,0
43526,355,3455,7,4,43526,3,1,0,1,0
43527,162,4404,539,28,43527,2,1,1,0,0
43528,130,7876,587,65,43528,1,1,0,0,1
43529,86,8248,0,3,43529,2,1,1,0,0
43530,223,6888,540,26,43530,1,1,0,0,1
43531,107,1120,101,1,43531,3,1,0,1,0
43532,114,5112,843,36,43532,3,1,0,1,0
43533,88,2344,539,28,43533,1,1,0,0,1
43534,295,1289,618,68,43534,3,1,0,1,0
43535,68,4260,28,2,43535,3,1,0,1,0
43536,249,3322,248,65,43536,1,1,0,0,1
43537,105,172,21,15,43537,1,1,0,0,1
43538,229,4566,44,10,43538,3,1,0,1,0
43539,194,1181,148,32,43539,3,1,0,1,0
43540,285,6414,955,193,43540,2,1,1,0,0
43541,38,3820,321,13,43541,2,1,1,0,0
43542,180,8834,163,73,43542,2,1,1,0,0
43543,295,1055,3,3,43543,2,1,1,0,0
43544,262,8903,353,5,43544,3,1,0,1,0
43545,201,2970,102,10,43545,1,1,0,0,1
43546,348,7708,439,1,43546,2,1,1,0,0
43547,202,3429,1159,89,43547,2,1,1,0,0
43548,54,1191,582,89,43548,2,1,1,0,0
43549,193,2505,357,1,43549,1,1,0,0,1
43550,55,5342,124,1,43550,1,1,0,0,1
43551,47,5587,1156,104,43551,1,1,0,0,1
43552,23,2744,486,12,43552,1,1,0,0,1
43553,350,1245,601,138,43553,2,1,1,0,0
43554,252,1425,657,157,43554,3,1,0,1,0
43555,347,7885,115,23,43555,3,1,0,1,0
43556,74,6619,1750,62,43556,1,1,0,0,1
43557,180,3628,226,2,43557,3,1,0,1,0
43558,180,4033,738,44,43558,1,1,0,0,1
43559,51,4006,5,1,43559,2,1,1,0,0
43560,48,8647,69,40,43560,3,1,0,1,0
43561,293,4215,306,1,43561,2,1,1,0,0
43562,102,6551,146,1,43562,2,1,1,0,0
43563,15,7235,1096,4,43563,2,1,1,0,0
43564,254,2110,124,1,43564,3,1,0,1,0
43565,220,2963,1,1,43565,3,1,0,1,0
43566,277,4458,516,2,43566,2,1,1,0,0
43567,109,3016,9,2,43567,1,1,0,0,1
43568,336,8461,44,10,43568,1,1,0,0,1
43569,55,8076,547,65,43569,1,1,0,0,1
43570,88,2653,1015,128,43570,3,1,0,1,0
43571,195,2144,192,1,43571,3,1,0,1,0
43572,298,6907,489,23,43572,3,1,0,1,0
43573,267,7001,4,2,43573,3,1,0,1,0
43574,197,5650,38,26,43574,1,1,0,0,1
43575,55,1221,102,10,43575,2,1,1,0,0
43576,122,8955,509,66,43576,1,1,0,0,1
43577,108,8559,38,26,43577,3,1,0,1,0
43578,219,5107,275,36,43578,1,1,0,0,1
43579,136,5741,784,24,43579,2,1,1,0,0
43580,93,5512,254,1,43580,2,1,1,0,0
43581,26,1480,675,57,43581,3,1,0,1,0
43582,288,3125,113,10,43582,1,1,0,0,1
43583,123,2433,245,72,43583,2,1,1,0,0
43584,136,1562,605,4,43584,1,1,0,0,1
43585,67,1874,501,91,43585,3,1,0,1,0
43586,361,134,104,1,43586,3,1,0,1,0
43587,129,7704,565,87,43587,1,1,0,0,1
43588,35,1628,126,57,43588,1,1,0,0,1
43589,241,3932,73,11,43589,2,1,1,0,0
43590,257,6513,44,10,43590,3,1,0,1,0
43591,4,7789,1575,18,43591,3,1,0,1,0
43592,66,2735,1,1,43592,2,1,1,0,0
43593,187,7743,1874,129,43593,1,1,0,0,1
43594,230,3337,1002,88,43594,1,1,0,0,1
43595,266,167,122,1,43595,1,1,0,0,1
43596,133,1498,111,40,43596,2,1,1,0,0
43597,102,5944,125,32,43597,2,1,1,0,0
43598,103,982,514,60,43598,2,1,1,0,0
43599,286,2815,1049,7,43599,1,1,0,0,1
43600,289,3926,104,1,43600,3,1,0,1,0
43601,213,4431,1,1,43601,1,1,0,0,1
43602,1,3995,439,1,43602,2,1,1,0,0
43603,237,7372,12,9,43603,3,1,0,1,0
43604,59,6654,231,15,43604,2,1,1,0,0
43605,225,850,450,52,43605,2,1,1,0,0
43606,262,2397,568,13,43606,3,1,0,1,0
43607,179,8115,1966,134,43607,3,1,0,1,0
43608,115,5947,52,23,43608,3,1,0,1,0
43609,164,4922,4,2,43609,2,1,1,0,0
43610,350,7604,1888,118,43610,2,1,1,0,0
43611,190,3012,1103,82,43611,2,1,1,0,0
43612,183,3948,1290,137,43612,3,1,0,1,0
43613,32,8293,58,25,43613,2,1,1,0,0
43614,14,1225,594,68,43614,1,1,0,0,1
43615,103,351,192,1,43615,2,1,1,0,0
43616,10,7531,82,45,43616,2,1,1,0,0
43617,243,2685,104,1,43617,2,1,1,0,0
43618,182,5390,138,2,43618,1,1,0,0,1
43619,189,3992,116,1,43619,3,1,0,1,0
43620,277,1834,51,1,43620,3,1,0,1,0
43621,104,7425,366,1,43621,2,1,1,0,0
43622,119,2957,51,1,43622,1,1,0,0,1
43623,67,6551,146,1,43623,3,1,0,1,0
43624,244,8687,2042,102,43624,1,1,0,0,1
43625,331,2809,51,1,43625,3,1,0,1,0
43626,125,3417,1188,42,43626,1,1,0,0,1
43627,54,4339,52,23,43627,1,1,0,0,1
43628,85,5675,115,23,43628,2,1,1,0,0
43629,42,3774,178,1,43629,3,1,0,1,0
43630,199,7158,814,76,43630,3,1,0,1,0
43631,356,3635,397,73,43631,1,1,0,0,1
43632,175,2980,0,4,43632,3,1,0,1,0
43633,246,7498,0,94,43633,1,1,0,0,1
43634,261,2124,874,8,43634,1,1,0,0,1
43635,237,165,120,55,43635,3,1,0,1,0
43636,205,2988,4,2,43636,3,1,0,1,0
43637,103,7942,1946,15,43637,2,1,1,0,0
43638,163,6925,1791,129,43638,1,1,0,0,1
43639,323,2062,163,73,43639,2,1,1,0,0
43640,345,8583,206,88,43640,2,1,1,0,0
43641,196,6794,831,15,43641,2,1,1,0,0
43642,206,8641,248,65,43642,1,1,0,0,1
43643,6,7820,19,1,43643,2,1,1,0,0
43644,216,1651,732,3,43644,1,1,0,0,1
43645,319,1864,802,96,43645,2,1,1,0,0
43646,141,4005,104,1,43646,2,1,1,0,0
43647,203,6907,489,23,43647,1,1,0,0,1
43648,64,7575,1,1,43648,1,1,0,0,1
43649,166,8730,2048,128,43649,3,1,0,1,0
43650,349,3803,1260,205,43650,1,1,0,0,1
43651,36,1404,52,23,43651,3,1,0,1,0
43652,67,199,38,26,43652,1,1,0,0,1
43653,117,2226,138,2,43653,2,1,1,0,0
43654,48,8568,1863,178,43654,3,1,0,1,0
43655,126,3418,972,66,43655,3,1,0,1,0
43656,56,4441,17,2,43656,3,1,0,1,0
43657,98,6644,897,75,43657,1,1,0,0,1
43658,316,7144,124,1,43658,1,1,0,0,1
43659,312,1521,224,34,43659,2,1,1,0,0
43660,197,6514,678,19,43660,3,1,0,1,0
43661,45,8533,489,23,43661,2,1,1,0,0
43662,265,1708,395,1,43662,1,1,0,0,1
43663,17,8239,604,10,43663,1,1,0,0,1
43664,130,151,50,1,43664,2,1,1,0,0
43665,104,3133,1,1,43665,1,1,0,0,1
43666,320,2405,953,81,43666,1,1,0,0,1
43667,156,2116,5,1,43667,2,1,1,0,0
43668,293,7150,44,10,43668,3,1,0,1,0
43669,9,3207,1145,104,43669,3,1,0,1,0
43670,72,1260,52,23,43670,2,1,1,0,0
43671,298,1596,104,1,43671,3,1,0,1,0
43672,348,5932,185,7,43672,2,1,1,0,0
43673,7,4339,52,23,43673,1,1,0,0,1
43674,312,8956,1,1,43674,2,1,1,0,0
43675,255,1313,0,24,43675,1,1,0,0,1
43676,314,184,28,2,43676,2,1,1,0,0
43677,121,4652,1423,86,43677,3,1,0,1,0
43678,130,1812,9,2,43678,3,1,0,1,0
43679,302,7517,9,2,43679,1,1,0,0,1
43680,79,8825,104,1,43680,2,1,1,0,0
43681,102,8268,50,1,43681,3,1,0,1,0
43682,284,8258,1977,101,43682,1,1,0,0,1
43683,317,4009,673,98,43683,3,1,0,1,0
43684,130,123,95,48,43684,2,1,1,0,0
43685,267,8954,2087,124,43685,2,1,1,0,0
43686,176,6367,1710,223,43686,1,1,0,0,1
43687,17,5634,221,32,43687,3,1,0,1,0
43688,328,7428,426,47,43688,1,1,0,0,1
43689,192,8335,1456,108,43689,2,1,1,0,0
43690,165,8147,84,23,43690,2,1,1,0,0
43691,358,5154,128,2,43691,3,1,0,1,0
43692,161,6376,44,10,43692,2,1,1,0,0
43693,279,73,0,4,43693,1,1,0,0,1
43694,30,1505,683,40,43694,1,1,0,0,1
43695,357,2866,959,13,43695,3,1,0,1,0
43696,259,1453,102,10,43696,1,1,0,0,1
43697,160,1066,539,28,43697,1,1,0,0,1
43698,278,5385,0,151,43698,2,1,1,0,0
43699,225,1822,366,1,43699,3,1,0,1,0
43700,152,6123,732,3,43700,3,1,0,1,0
43701,184,8419,754,45,43701,1,1,0,0,1
43702,156,980,513,5,43702,1,1,0,0,1
43703,305,2938,513,5,43703,2,1,1,0,0
43704,96,5878,14,1,43704,2,1,1,0,0
43705,117,146,38,26,43705,3,1,0,1,0
43706,299,4005,104,1,43706,1,1,0,0,1
43707,57,2735,1,1,43707,1,1,0,0,1
43708,187,3457,75,1,43708,3,1,0,1,0
43709,245,4568,102,10,43709,1,1,0,0,1
43710,290,7201,51,1,43710,2,1,1,0,0
43711,258,3778,22,1,43711,1,1,0,0,1
43712,76,7512,1879,129,43712,1,1,0,0,1
43713,221,886,32,10,43713,1,1,0,0,1
43714,58,2295,450,52,43714,2,1,1,0,0
43715,227,5057,1497,60,43715,1,1,0,0,1
43716,184,5898,89,2,43716,3,1,0,1,0
43717,58,5213,1,1,43717,1,1,0,0,1
43718,197,6358,195,1,43718,1,1,0,0,1
43719,172,2284,356,4,43719,2,1,1,0,0
43720,293,3856,1271,207,43720,3,1,0,1,0
43721,272,3539,7,4,43721,3,1,0,1,0
43722,145,4686,22,1,43722,1,1,0,0,1
43723,142,2141,43,1,43723,2,1,1,0,0
43724,341,2976,1094,38,43724,3,1,0,1,0
43725,340,2107,243,1,43725,2,1,1,0,0
43726,298,23,20,14,43726,2,1,1,0,0
43727,277,3123,567,33,43727,1,1,0,0,1
43728,240,106,83,45,43728,2,1,1,0,0
43729,309,8737,124,1,43729,2,1,1,0,0
43730,180,5840,115,23,43730,1,1,0,0,1
43731,39,1521,224,34,43731,2,1,1,0,0
43732,208,6065,365,4,43732,3,1,0,1,0
43733,293,5469,1562,94,43733,1,1,0,0,1
43734,220,7668,75,1,43734,2,1,1,0,0
43735,20,7845,1931,118,43735,2,1,1,0,0
43736,364,3164,493,1,43736,3,1,0,1,0
43737,93,7548,993,25,43737,2,1,1,0,0
43738,206,5225,898,30,43738,3,1,0,1,0
43739,328,5675,115,23,43739,2,1,1,0,0
43740,309,275,183,13,43740,3,1,0,1,0
43741,104,73,0,4,43741,3,1,0,1,0
43742,58,4017,1305,108,43742,1,1,0,0,1
43743,4,5935,1638,176,43743,1,1,0,0,1
43744,270,791,94,4,43744,3,1,0,1,0
43745,154,6014,481,3,43745,1,1,0,0,1
43746,151,3111,1121,45,43746,2,1,1,0,0
43747,76,5908,395,1,43747,1,1,0,0,1
43748,345,729,398,9,43748,3,1,0,1,0
43749,188,272,7,4,43749,1,1,0,0,1
43750,89,1611,0,52,43750,2,1,1,0,0
43751,259,2412,956,176,43751,2,1,1,0,0
43752,188,8159,44,10,43752,2,1,1,0,0
43753,95,5991,254,1,43753,1,1,0,0,1
43754,163,1264,64,1,43754,2,1,1,0,0
43755,30,6965,786,172,43755,1,1,0,0,1
43756,262,3129,501,91,43756,2,1,1,0,0
43757,143,4115,1325,67,43757,3,1,0,1,0
43758,346,850,450,52,43758,3,1,0,1,0
43759,288,413,104,1,43759,1,1,0,0,1
43760,255,802,433,70,43760,1,1,0,0,1
43761,219,1488,1,1,43761,2,1,1,0,0
43762,119,1570,708,59,43762,3,1,0,1,0
43763,107,1780,203,86,43763,1,1,0,0,1
43764,290,5962,17,2,43764,2,1,1,0,0
43765,85,1720,138,2,43765,2,1,1,0,0
43766,80,2567,124,1,43766,1,1,0,0,1
43767,147,6924,355,35,43767,1,1,0,0,1
43768,297,410,255,28,43768,1,1,0,0,1
43769,319,1917,410,131,43769,3,1,0,1,0
43770,65,8957,13,10,43770,2,1,1,0,0
43771,328,1922,395,1,43771,1,1,0,0,1
43772,176,2475,694,26,43772,1,1,0,0,1
43773,309,1773,773,180,43773,1,1,0,0,1
